TAXKEY,residential_units,commercial_units
4980805100,0,0
4620428000,1,0
2910307100,4,0
3132013000,2,0
3461713000,1,0
5100126000,1,0
1850230000,2,0
5260352000,1,0
2260554000,1,0
1460251000,1,0
4960410000,1,0
5390087000,1,0
2830612100,2,0
3190336000,1,0
3270904000,1,0
4961113000,1,0
3100531000,1,0
2721718000,1,0
3250516000,2,0
3291871000,1,0
5970627000,1,0
4360144000,5,2
5349985000,0,1
5121239000,2,0
5280872000,1,0
3030332000,1,0
6890208000,1,0
3541772000,1,0
2441115000,1,0
2701335000,1,0
3080941000,2,0
3850428000,1,0
1460219000,1,0
4970771000,0,0
2650374100,2,0
5390776000,1,0
7160060000,1,0
1770121000,4,0
2169985112,1,0
4161112000,2,0
2930919000,1,0
4340377000,2,0
5600346100,1,0
1230252000,1,0
3540680000,2,0
5940378000,1,0
2480389000,1,0
3611460200,0,0
4590943000,1,0
4590710000,2,0
5411128000,1,0
4040203000,1,0
4700052000,1,0
3641441000,2,0
4720372000,0,6
3242114100,1,0
2670237000,2,0
2500923000,1,0
6700222000,1,0
1870187000,1,0
2100805000,1,0
2469894000,0,1
4590310000,1,0
3261428100,1,0
3480316000,0,1
3470476000,1,0
2840412000,1,0
1760118000,1,0
5260121000,1,0
3230119100,0,0
5571101000,1,0
5280064000,1,0
2801793112,24,0
2801220000,2,0
3241093000,1,0
4681409000,1,0
1890269000,1,0
4911121000,1,0
5940008000,1,0
3040045000,1,0
3280211000,2,0
2452020000,2,0
2310455000,1,0
2452146000,1,0
0699995100,0,0
5571282000,2,0
2841007100,2,0
3550679000,2,0
0050023000,1,0
5471003000,1,0
2300439000,1,0
4940467100,1,0
2290834000,1,0
5000276000,1,0
5320530000,1,0
3161817000,2,0
5250201100,1,0
5730727000,1,0
1900621000,1,0
2180002000,0,1
4999999000,2,0
1930257000,1,0
2100329000,1,0
4970596000,2,0
5360413000,1,0
4920511000,1,0
1480082000,1,0
5040637000,0,0
1901910000,1,0
1839976100,0,1
2430052000,2,0
2260858000,1,0
3641344100,1,0
2250446000,1,0
2930456000,1,0
4350240000,1,0
5050191000,1,0
4991818000,2,0
5000907000,2,0
4332084000,2,0
3010032100,1,0
5340912000,0,3
5130170000,1,0
6700009100,1,0
2800104000,1,0
3211410000,1,0
6250202000,0,9
4901232000,1,0
4090559000,1,0
5540063000,1,0
4200064000,1,0
5120431000,1,0
1750054000,2,0
2320626000,1,0
4720192000,1,0
5530115100,1,0
4690800000,1,0
2830002000,3,0
1880428000,1,0
4581318000,1,0
5600339110,1,0
2660022000,1,0
3111004000,2,0
4970987000,0,0
3480622000,2,0
1909698000,1,0
2451905000,0,1
5820627000,1,0
6241713000,0,0
2310021000,1,0
4330812000,3,1
4710407000,2,0
2730418000,1,0
5110452000,1,0
3520130100,0,0
1719640000,1,0
2731579000,2,0
2681534000,2,0
3220218000,1,0
3211905000,4,0
4660439000,2,0
2291194000,0,2
4010758110,0,1
4350040000,2,0
2812654110,0,2
2830296000,1,0
3061559000,2,0
2920124000,1,0
2290844000,1,0
3070118000,2,0
5480886000,1,0
5151345000,1,0
3161296000,2,0
3020435000,1,0
1501404000,1,0
2801077000,1,0
2940292000,1,0
5471259000,1,0
5260661000,1,0
5510151000,1,0
4901151000,1,0
1460314000,1,0
2520052000,1,0
2812011000,1,0
3231440000,6,0
3131235000,1,0
2440494000,2,0
2290689000,1,0
2440106000,1,0
2930075000,1,0
3100599100,2,0
3141149000,2,0
3280024000,1,0
3040084000,4,0
2620605000,8,0
2250573000,1,0
2441208000,1,0
2790175000,1,0
3141042100,2,0
4701206000,1,0
5519920000,2,0
2930117000,1,0
4991974000,2,0
4350004000,1,0
3921150100,0,16
4911162000,1,0
5350938000,2,0
2130037000,1,0
3502166000,0,0
0380109000,0,0
0840115000,1,0
2110109200,1,0
2470009000,1,0
2910203000,1,0
2060301000,1,0
4960008000,1,0
5071037000,2,0
1430356000,1,0
1880098000,1,0
4360030000,2,1
5030249000,1,0
5130010000,2,0
5379993000,0,0
5610508000,1,0
3260541100,0,0
2460206000,1,0
2780659000,1,0
3080650000,1,0
3061382000,2,0
3470108000,1,0
5040814000,1,0
4190010000,1,0
5050015000,2,0
2681545000,2,0
1770503000,1,0
2450575000,2,0
5120243000,1,0
5260363000,1,0
3301220000,2,0
5280235000,1,0
3050225000,2,0
4610684000,3,0
5581301000,4,0
3071117000,1,0
4620835000,3,0
1580270000,1,0
2801113000,2,0
3480623000,2,0
4960846000,1,0
5490824000,1,0
4200889100,1,0
5300802000,1,0
0019998100,0,0
2170247000,1,0
5340633000,1,0
5151733000,1,0
1530005100,4,0
4711000000,2,0
2930640000,1,0
4040645000,2,0
2261162000,1,0
2299845000,1,0
5270901000,2,0
3460304000,2,0
4590324000,2,0
2460182000,1,0
6709960000,1,0
5260361000,1,0
1380021000,1,0
4601688000,1,0
5519861000,2,0
3922961000,0,157
2240699000,0,4
2291146000,2,0
4611511000,1,0
3112210000,0,0
3230608000,2,0
3461221000,1,0
5411006000,1,0
6250033000,1,0
3211421000,2,0
6690795000,1,0
4990731000,2,0
5500153000,1,0
4590317000,2,0
5391011000,1,0
0730453000,1,0
1779933110,1,0
1870111000,1,0
2110717000,1,0
2110121000,1,0
2690236000,1,0
5000202000,1,0
5151121000,1,0
5800838000,1,0
1080352000,1,0
2290760000,1,0
3480322000,2,0
1430455000,1,0
4050621000,1,0
3111501000,0,0
5980135000,1,0
1200021000,1,0
1930448000,1,0
4611110000,2,0
3070372000,2,0
1750418000,1,0
6900832000,1,0
4940550000,1,0
2480649000,1,0
4331927000,5,0
5141303000,1,0
5730812000,1,0
2300496000,1,0
1399725110,2,0
1950262000,2,0
2480371000,2,0
5810201000,0,18
1430205000,1,0
5829907120,1,0
1950217000,1,0
3070427000,2,0
2640376000,1,0
3091013000,2,0
3200609000,1,0
3670883000,2,0
3680446000,1,0
4690004000,1,0
0341256000,1,0
5521340000,1,0
5950635000,1,0
5510029000,1,0
3080888000,1,0
3061224000,1,0
3890108000,0,4
2469998210,0,19
3129949000,1,0
6709950100,1,0
4340084000,2,0
2930248000,1,0
5470606000,1,0
2809971111,0,0
4010963000,0,0
5599963200,1,0
1090171000,1,0
2260061000,1,0
5120914000,1,0
4960349000,2,0
4601354100,1,0
6420651000,1,0
5030989000,2,0
5710311000,1,0
5580821000,1,0
2700933000,1,0
5400224000,1,0
1891049000,0,0
4050537000,2,0
5980462000,0,4
2801276000,2,0
3540403100,118,0
1410268000,2,0
1750731000,1,0
2250998000,2,0
1230712000,1,0
0050045000,1,0
3661952000,1,0
5491419000,1,0
2620159000,1,0
3160613000,1,0
2851440000,2,0
3090276000,0,0
3070963000,1,0
3100419000,1,0
4039995110,34,0
4961204000,2,0
2270815000,1,0
4011047000,0,0
5989984200,1,0
3290633000,1,0
2660670000,1,0
2100246000,1,0
2610023000,2,0
2260985000,1,0
1701052000,2,0
2930542200,0,2
2470917000,1,0
3250956000,0,0
2240109000,1,0
3461323000,2,0
6870652000,1,0
2940015000,1,0
5490603100,1,0
2701861000,1,0
3190527000,1,0
5130657000,1,0
2860112000,0,39
3231069100,2,0
2260546000,0,1
4000620100,24,0
4670541000,1,0
3271078000,1,1
5479973000,1,0
5800052000,2,0
2261108000,1,0
4190577000,1,0
2159984100,6,0
4260131000,0,0
2710630100,1,0
3200509000,1,0
3030141100,8,0
3211464000,4,1
5020246000,1,0
3141153100,4,3
1229948120,1,0
4581304000,1,0
3201115000,1,0
0430431000,0,1
2441193000,2,0
1730301000,0,0
1740015000,1,0
3970511000,0,53
5080048000,1,0
5940482000,1,1
5489899000,0,33
2841711100,1,0
1520143000,1,0
3501266000,0,0
2480443000,1,0
1880439100,1,0
4351058000,1,0
5619975111,1,0
2130754000,1,0
0330103000,2,0
5940275000,1,0
3050024000,0,2
4060616000,2,0
5730319000,1,0
1840306000,1,0
5050791000,2,0
2240936000,2,0
2280044000,1,0
3090603000,2,0
3910307110,0,8
4702626000,1,0
2870829000,1,0
3080335000,1,0
4061010000,1,0
5490412100,1,0
2250760000,1,0
4660602000,3,1
5471027000,1,0
1080311000,1,0
5710622000,1,0
4011256000,2,0
2940509000,1,0
4680425000,2,0
2531021000,1,0
5050616000,1,0
1890252000,1,0
3633122000,2,0
5350546000,2,0
4360239000,2,0
5290947000,1,0
3020651000,1,0
2162482000,1,0
4310950000,14,9
3530381111,0,0
4891232000,1,0
3100326000,1,0
1719682000,1,0
2300049000,1,0
2870765000,2,0
4970751000,2,0
5070328100,1,0
1920521000,1,0
3050613000,1,0
3190798100,30,0
5010327000,1,0
2090353000,1,0
5550309000,1,0
2790548000,2,0
5301176200,1,0
1410190000,2,0
5290824000,1,0
5811472000,1,0
1710011000,2,0
2810808000,1,0
4680420000,1,0
6699962100,2,0
2630263000,1,0
1590012100,0,9
3880224000,1,0
1760019112,0,0
3231227000,0,0
4180408000,1,0
5470527000,1,0
4680326100,1,0
4161532000,1,0
2759998000,0,0
5491405000,1,0
2240150000,1,0
3170128000,1,0
1040631110,0,1
4590437000,3,0
5320095000,1,0
3850643000,1,0
2671010000,1,0
4702749000,1,0
4360603100,1,0
2490472000,0,0
3051139000,1,0
4980585000,1,0
1890146000,2,0
1901509000,1,0
2110463000,0,0
3481201100,1,0
2870823000,2,0
2650249000,1,0
3891561100,39,0
5959878122,2,0
1200072000,1,0
3560119000,1,0
4702328000,1,0
4601128000,1,0
5590521000,1,0
5600380000,2,0
4020351000,2,0
1740116000,1,0
1430595000,1,0
3080128000,1,0
4591336000,2,0
2680547000,1,0
4991502100,2,2
0810040000,1,0
3060241000,2,0
3132262100,2,0
5140396000,1,0
3650240000,2,0
4940222000,1,0
4969958000,2,0
1700304210,2,0
3260874000,0,0
4179893100,1,0
1800312000,2,0
3271574000,2,0
4681206000,1,0
5360414000,1,0
3051047000,1,0
5980213000,1,0
2140003111,19,0
2070170000,1,1
0340921000,1,0
2620302000,1,0
5520605000,2,0
5460457000,1,0
2630434000,1,0
5521119000,1,0
1520158000,1,0
4280266000,0,101
2500202000,1,0
1160101000,1,0
6420017000,1,0
0740261100,1,0
3642941100,1,0
4351245000,1,0
2060658000,1,0
3140021000,2,0
4680320000,2,1
4991883000,2,0
5100389000,1,0
3113036000,2,0
4690304000,1,0
5401334100,2,0
2060848000,1,0
4581117000,2,0
0790094110,2,0
5410206000,2,0
3471017000,2,0
2470636000,1,0
3271041000,2,0
4970867000,2,0
2871420000,2,0
3513811000,1,0
1510044000,1,0
2169960213,1,0
3250904000,1,0
3540206000,2,0
5410819100,1,0
5809997100,1,0
5310411000,8,0
4901240000,1,0
2681289000,1,0
0340920000,8,0
3161884000,0,1
5360750000,1,0
5260611000,1,0
5821244000,2,0
4070806000,1,0
2170140000,1,0
5811031210,1,0
4601842000,2,0
1840293000,2,0
2450427000,1,0
3530343000,1,0
3680015000,1,0
6700223000,1,0
5480072000,1,0
5350723100,0,1
0840410000,1,0
5580143000,1,0
2610105000,1,0
4990923000,1,0
4240214000,2,0
4331968000,3,0
3080310000,1,0
1229904100,1,0
2871431000,1,0
3061579000,2,0
4611162000,2,0
5130644000,1,0
2501085000,1,0
6431302000,1,0
2780021000,1,0
1930106000,4,0
4601767100,1,0
1901404200,2,0
1460042000,1,0
3240185000,0,0
2670326000,1,0
0720630000,1,0
1901926000,1,0
1919824000,1,0
3050666000,2,0
3110510000,1,0
3530170000,2,0
4010933000,2,0
0710101000,0,0
4702609000,1,0
4693007000,2,0
6909905000,1,0
3860922110,0,1
2720506000,2,0
3850634000,2,0
3920741000,0,5
4710018000,3,0
4950342000,0,3
6690032000,1,0
1750674000,1,0
3550872000,3,0
3060732000,1,0
4580832000,2,0
2811027000,1,0
4710877000,1,0
6432473000,1,0
3190134100,30,0
1430469000,1,0
1790021000,0,0
1510091000,1,0
2830322100,2,0
3140970000,1,0
3121331000,2,0
3250619000,1,0
3220285000,4,0
5730038000,1,0
3291417000,2,0
0310108130,0,0
2790022000,0,0
5390235000,1,0
3100819000,2,0
2610047000,1,0
2120651100,1,0
5000307000,1,0
4990216000,1,0
6909903000,1,0
4911101000,1,0
0730370000,1,0
2640527000,4,0
3110314000,2,0
5400011000,8,0
3211583100,2,0
1800082000,1,0
4210273000,1,0
5041142000,1,0
4969977000,2,0
2290142000,1,0
5301022000,1,0
3491030000,1,0
5800527100,0,0
1410098000,1,0
3160007000,1,0
3251521000,1,0
2480842000,0,1
2710442000,1,0
3650736100,1,0
4950097000,1,0
5470160000,1,0
2640546000,1,0
5480385000,1,0
1209997111,0,0
3271261000,1,1
3522712000,1,0
2070611110,2,0
2080141000,2,0
3600580000,1,0
4720206000,1,0
4060506000,1,0
2880344000,1,0
1229880110,1,0
2310532000,1,0
4040655000,2,0
5050329000,1,0
3200217000,2,0
5540093000,1,0
1029953120,1,0
3550678120,2,0
2230521000,1,0
3990015100,0,0
2930476000,1,0
3232026000,1,1
2290409000,10,0
1480005000,1,0
3080784000,2,0
2890101000,2,0
3661090000,1,0
2311001000,1,0
2880747000,1,0
2841214000,1,0
6690343000,1,0
5270603000,1,0
5511211000,1,0
3040508000,4,0
4580737000,1,1
2871030000,1,0
5470582000,1,0
2530085000,1,0
2880730000,2,0
1730047000,1,0
3061149000,1,0
4040307000,1,0
6231122000,1,0
6680088000,1,0
0720596000,1,0
4692284000,1,0
5550034000,1,0
2090516000,1,0
3490587000,2,0
2290771000,4,0
1740538000,1,0
5260659000,1,0
5359995000,1,0
1891004000,0,0
4710956000,1,0
2721610000,1,0
5410818000,1,0
3131249111,2,0
2700976000,2,0
3504021000,1,0
2920199000,1,0
3211403000,2,0
5471405000,1,0
2810323000,1,0
2790009000,2,0
1909855000,1,0
2670124000,1,0
5800827000,1,0
3840084000,0,1
1430262000,1,0
4290052000,0,98
5730765100,1,0
2890965000,0,0
3111704100,1,0
5940628000,1,0
5350732000,1,0
5010011000,2,0
3891836000,1,0
4991220000,1,3
2640548000,4,0
2120418000,1,0
4311073000,1,2
1920386000,0,1
1430772000,1,0
3030131000,1,0
3250359000,2,0
2101002000,0,1
4180514000,1,0
5740127000,1,0
4320677100,2,0
5740207000,1,0
1120011000,1,0
3661083000,1,0
4259992000,2,0
3640830100,1,0
1170145111,1,0
2700806000,2,0
4610671000,2,0
2890417000,1,0
1750655100,2,0
1780214000,2,0
2440064000,1,0
3470541000,2,0
1239927120,1,0
2630212000,1,0
3170311000,1,0
3200214000,1,0
3882281000,1,0
5970131000,1,0
2270427000,1,0
2920391000,1,0
3211423000,2,0
2722737000,2,0
5529961000,0,0
5130180000,1,0
4060880000,2,0
5121230000,1,0
2930858000,1,0
2080235000,1,0
4280220000,0,9
4341737000,16,0
1740362000,1,0
5390112000,1,0
6239794000,1,0
4579881000,1,0
5510147000,1,0
1520616000,4,0
4671583000,0,5
2880760000,1,0
4980507000,1,3
4691406000,1,0
2690275000,2,0
1850202010,0,0
1840062000,1,0
5320023000,1,0
4611520000,0,13
5381258000,2,0
5120855000,1,0
1700622000,1,0
5130246000,1,0
4020379100,1,0
2860233000,2,0
2480308000,1,0
2800822000,1,0
4950185000,1,0
3600332000,0,0
1249997000,0,3
2920604000,1,0
3231273100,1,0
1880200000,1,0
2811110000,2,0
3140553000,2,0
4581638000,1,0
1780417000,1,0
3880907000,0,0
3060149000,1,0
2440618000,2,0
2160019000,1,0
4331816000,2,0
5800091000,1,0
5140056000,1,0
3151022000,1,0
2811108000,2,0
4340121000,2,0
5800712000,1,0
2250828000,1,0
1070223100,0,1
5280040000,1,0
5619918210,0,0
2831217120,0,0
2680164000,1,0
2490778000,1,0
3031110000,1,0
5030449000,1,0
5820738000,1,0
2440506000,2,0
2250830000,1,0
2291218000,1,0
6441602000,2,0
2800101000,2,0
3470703000,1,0
4050789000,2,0
0720307000,1,0
5270347000,1,0
2520542000,1,0
2700705000,2,0
3670824000,2,0
4960830000,1,3
5730301000,1,0
5340409000,1,1
2251094000,2,0
4681617000,1,0
1589987100,3,0
4030386000,1,0
2640593000,1,0
3522876000,1,0
2861161000,0,0
2241086000,1,0
3291410100,0,1
5609948122,1,0
5400025000,2,0
4320476100,2,0
2140196000,1,0
7160317000,1,0
4690540000,1,0
0840277000,1,0
2080502000,1,0
2710880000,1,0
3111123000,1,0
1760610000,1,0
2130137000,2,0
2440417000,2,0
2710446000,1,0
3090130000,2,0
3130303000,2,0
3470302000,2,1
3550023110,0,26
4360510000,1,0
4681509000,2,0
5131002000,1,0
5360109000,2,0
0819999120,0,10
1230320000,1,0
2090504000,2,0
2250198000,1,0
2611306000,1,0
3210321000,1,0
3460331000,1,0
4620899000,0,0
5290939000,1,0
6690502000,1,0
3161265000,1,0
5350904000,2,0
6701541000,1,0
3642223000,2,0
3261252000,1,0
3190654000,3,0
3161114000,2,0
2650308000,1,0
2250359000,1,0
2170130000,1,0
2930490000,1,0
5320143000,1,0
2440111000,0,0
5120767000,1,0
2470032000,1,0
1719922000,1,0
1480040000,1,0
5261383000,1,0
6239663120,1,0
3111299000,1,0
6440211000,1,0
2712602000,1,0
3200619000,1,0
1740783000,1,0
5361207000,1,0
1150022000,1,0
1389995110,1,0
2890454000,1,0
2510466000,1,0
3101608200,1,0
1750678000,1,0
3470904000,2,0
3680512000,2,0
4701811000,2,0
5270205000,1,0
5989985110,1,0
3461133000,2,0
1399986110,1,0
1370112000,1,0
1780126000,1,0
2130193000,1,0
2449983000,1,0
2880653000,1,0
2850850000,2,0
3921797000,3,0
4280491110,2,3
4999958000,2,0
2310505000,1,0
2110459000,1,0
1919788000,1,0
3123236000,1,0
5521310000,1,0
1870143000,1,0
4012028000,7,0
5350992000,1,0
4590026000,2,0
0380096000,1,0
1410452000,1,0
2670894000,1,0
3530873200,1,0
2240654000,1,0
2870345000,2,0
2300028000,1,0
5580859000,4,0
2722701210,16,0
1870366100,6,0
4020531000,1,0
5030070000,2,0
5130516000,1,0
3642729000,4,0
3530483100,1,0
1740003000,1,0
1909868000,1,0
2851812000,2,0
2270085100,1,0
5130472000,1,0
2050308000,1,0
2722759000,1,0
3070966000,1,0
3551224000,2,0
3061131000,1,0
5400620100,0,1
3190332000,1,0
5819983000,2,0
1900110000,1,0
1740599000,2,0
2430035000,2,0
5140605000,2,0
3640127000,1,0
5130624000,1,0
3600410100,1,0
4270328000,3,0
5030102000,1,0
2630491000,1,0
4190051000,1,0
3030002000,1,0
5480086000,0,1
3070481000,2,0
5290560000,1,0
3470223000,0,0
3290005000,2,0
1080129000,1,0
2230008000,2,0
6230302100,3,0
3050471000,1,0
3512627100,2,0
4570125000,2,0
2299878000,1,0
4702635000,2,0
5040848000,2,0
2830477000,1,0
2811735000,2,0
3211623000,1,0
2700990000,1,0
3061610000,1,0
3290796000,1,0
2290749000,6,0
5600279000,1,0
5350058000,1,0
2310903000,4,0
4579973000,12,1
5300538000,1,0
2670896000,1,0
6690455000,1,0
1490106000,2,0
2920730000,1,0
2230090000,1,0
3651475000,4,0
5360701000,1,0
2690223000,1,0
6900041100,1,0
6680401000,1,0
3281432000,2,0
4350750000,1,0
2801289100,1,0
2610707000,1,0
2120240000,1,0
1840019000,1,0
1529968100,0,1
2810020000,1,0
5270379000,1,0
6420205000,1,0
5591611000,2,0
4350887000,1,0
2820441000,1,0
4030529000,1,0
5070135000,1,0
6700620000,1,0
6860004000,0,3
2681502000,2,0
3190019000,1,0
5511045000,1,0
1430447000,1,0
1150066000,1,0
2851817100,2,0
4610402000,3,4
5039984000,1,0
1020219000,1,0
4011601120,24,0
1529963000,1,1
4200335100,1,0
6441672000,1,0
4200459000,1,0
1391382000,1,0
2100077000,1,0
4710185000,2,0
7160187000,1,0
4960612000,1,1
3320301000,4,0
4360271000,1,0
4961077000,2,0
5379988000,0,1
2670993000,1,0
1230718000,1,0
3919994100,120,303
5470342000,1,0
4340207110,0,0
2479919000,1,0
3160729000,2,0
4911143000,1,0
5310317000,1,0
2811210000,2,0
2300032000,1,0
3102530000,1,0
4201056000,1,0
1690029000,2,0
2110473000,1,0
0720580000,1,0
3490539000,1,0
2240389000,1,0
5560413000,1,0
5580327000,1,0
2479888000,1,0
0840127000,1,0
2540001000,1,0
5071015000,1,0
3281258100,1,0
1230903000,1,0
2140366000,0,0
3020666000,1,0
3030549000,0,2
3490525000,0,0
2620640000,1,0
3522762000,1,0
4901196000,1,0
4200830000,1,0
3211261000,1,0
5959962000,1,0
2310610000,1,0
3111355000,1,0
4030312100,2,0
5381291000,2,0
3670875000,2,0
5040861000,1,0
3070103000,1,0
5521328000,1,0
4340064000,1,0
3151033000,4,0
2479997000,0,2
1870100000,1,0
2619992000,1,0
6680505000,48,0
2270188000,1,0
2690209000,2,0
2710439000,1,0
5080210000,1,0
5280778000,1,0
1710018000,2,0
1170060110,1,0
4940042000,1,0
2650025000,1,0
5610347000,1,0
4610738000,3,0
3161043000,1,0
1440012000,1,0
2640547000,1,0
2871106000,2,0
4010119000,2,0
5041037000,1,0
5020064000,4,0
3250673100,2,0
2090261000,1,0
2830177100,1,0
5050715000,1,0
2810107000,1,0
1719720000,0,0
5779938100,1,0
4601018000,2,0
2801142000,8,0
2280206100,1,0
3651134000,1,0
5110031000,1,0
3220065000,2,0
1580311000,1,0
2731535000,2,0
3530783000,3,0
5031848000,2,0
1810450000,2,0
1909768000,1,0
2460197000,1,0
4030548000,2,0
2920611000,1,0
1040024000,1,0
2720702000,2,0
1710114000,1,0
2100145000,1,0
4971206000,1,2
5590220100,8,0
3123015000,2,0
2100490000,1,0
2300661000,2,0
1502023000,1,0
2631054000,1,0
3680701000,2,0
5260175000,2,0
5591508000,1,0
2620387000,1,0
1080267000,1,0
2251209120,2,0
3660919000,1,0
4601716000,1,0
1430746000,1,0
6230413000,1,0
2870746000,2,0
4611236000,2,0
4970243000,2,0
3251091000,1,0
5270742000,1,0
2320246000,1,0
4620412000,1,0
3460202000,1,0
4360477000,1,0
5130418000,1,0
0730180000,1,0
5580138000,1,0
2811704000,2,0
3461300000,2,0
2711806000,1,0
3491765100,1,0
4702109000,2,0
5410136000,1,0
2890408000,1,0
1870361100,4,0
6440014000,1,0
2250620000,2,0
4690501000,0,0
5330758000,1,0
4161527000,1,0
4999948000,2,0
2670700000,1,0
4060854000,1,0
3550765000,2,0
2711518000,2,0
2820612000,2,0
2610420000,1,0
5340417000,1,0
2500604000,1,0
0730496000,1,0
2681549000,1,0
2260705000,1,0
4960838000,2,0
3680635100,1,0
2640357000,1,0
2441136000,1,0
2801087000,2,0
4660806000,1,1
3280955000,1,0
4350493000,1,0
5080717000,1,0
5389975000,1,0
2530566000,1,0
5570836110,1,0
3050924100,0,0
2620013000,2,0
6239846000,1,0
4961087000,1,0
5800319000,1,0
6241509000,0,0
3080483000,1,0
3040417000,1,0
4702616000,2,0
5470159000,1,0
4342301000,1,0
1870200000,1,0
2930192000,1,0
5970416000,1,0
2801152000,2,0
4189896100,0,0
2812308000,2,0
6439977100,0,0
4590315000,1,0
5290301100,1,0
2230770000,1,0
3240925000,0,0
1719554000,1,0
2470305000,1,0
2080179000,2,0
2910217000,1,0
5400903000,1,0
2830673000,2,0
2940190000,1,0
4580879000,1,0
3170285000,1,0
5580541100,1,0
2251281000,1,0
2680575000,2,0
2050623000,2,0
2100159000,1,0
2850926000,1,2
1920136000,2,0
2610032000,1,0
4200709000,1,0
5360206000,1,0
2241019000,2,0
5100511000,0,0
5560408000,1,0
1430653000,1,0
3101215000,1,0
3471054100,1,0
3121737100,1,0
3531621000,1,0
3531622000,1,0
3531623000,1,0
0000005976,0,0
2831090000,2,0
0400290000,0,0
5070716000,2,0
5510703000,1,0
5610902000,2,0
5521258000,1,0
5510789000,1,0
1450543000,17,0
3220406000,1,0
1450531000,1,0
5521235000,1,0
1950234000,1,0
2660659000,4,0
3920970100,70,2
4992055000,1,0
5380283000,1,0
5319952000,1,0
2451604000,1,0
3101625000,1,0
3530174000,1,0
2879973000,1,0
5340422000,2,0
5020054000,2,0
2722326000,1,0
3030853000,1,0
3281664000,2,0
4331824000,1,1
1860561000,0,0
2470539000,1,0
1730056000,1,0
2300138000,2,0
4701719000,2,0
5290915000,1,0
5570608000,1,0
3501908100,1,0
2701857000,1,0
4600127000,2,0
2710637000,2,0
2070161000,2,0
1750526112,0,0
2681607000,1,0
3209999111,0,1
5320102000,1,0
3020021000,1,0
3670013000,1,3
2260644000,2,0
1089998120,0,0
5619932123,1,0
2640858000,1,0
3250935000,0,1
5010088000,2,0
5570119000,1,0
4940600100,1,0
5070313000,1,0
2290777000,2,0
3100414000,0,1
6700230000,1,0
3080603000,2,0
5520920000,1,0
2860006000,2,0
5280508000,2,0
1409989212,0,1
2230504000,1,0
7160220000,1,0
2290811000,1,0
3150436000,1,0
4692282000,2,0
2100158200,2,0
3100117000,2,0
4992004000,1,0
4970715000,2,0
2681564000,4,0
5471253000,1,0
3660007000,2,0
5130104000,1,0
3211543000,1,0
2701324000,1,0
5520708000,2,0
2660250000,1,0
2670966000,2,0
5381704000,1,0
4911140000,1,0
3220283000,2,0
3020039000,1,0
2529994113,0,1
2130481000,1,0
2820607000,2,0
2930443000,1,0
4090564000,1,0
3641132000,1,0
3520771100,2,0
2670918000,1,0
1760207000,2,0
4710020000,1,0
4581651000,1,0
3670237000,1,0
1901519000,1,0
5819964000,1,0
6670307000,1,0
5820743000,1,0
2081441000,0,2
2730601000,1,0
2820463000,1,0
2830353000,1,0
3650674110,0,0
1040112000,1,0
1569984110,0,50
5380811000,1,0
2891047000,2,0
4581612000,1,0
3060297000,1,0
3180132000,2,0
4210511000,1,0
1870088000,2,0
5959944000,1,0
2861088000,1,0
1580153000,1,0
1750078000,1,0
2630462000,2,0
6909937000,1,0
4332081000,1,0
3643091000,1,0
3061537000,1,0
1420129000,1,0
3930961000,259,0
2290962000,1,0
2480017000,1,0
3503971000,0,0
5380037000,2,0
5259861100,1,0
4961416100,3,2
