wdfi_id,corp_name_clean,address_city,wdfi_group_id,corp_mprop_match
L066276,LEON SULLIVAN TOWNHOMES LLC,1665 N WATER ST MILWAUKEE,431,FALSE
A091232,AUERHAUS LLC,274 ASH ST CRYSTAL LAKE,850,TRUE
S125853,6026 S HOWELL AVENUE LLC,4400 S 13TH ST MILWAUKEE,1349,TRUE
K053731,K & D BLOCK LLC,4430 N 110TH ST WAUWATOSA,1355,TRUE
K053550,KAYLYN NATURALS LLC,4246 N 21ST ST MILWAUKEE,1317,FALSE
F062641,FREDERICK MANSION LLC,4031 N LARKIN ST SHOREWOOD,1257,TRUE
H065344,HOAGIE PROPERTY MANAGEMENT LLC,6741 S 17TH ST MILWAUKEE,1747,FALSE
H065352,HOAGIE INVESTMENTS NO 1 LLC,6741 S 17TH ST MILWAUKEE,1747,TRUE
H065353,HOAGIE INVESTMENTS NO 2 LLC,6741 S 17TH ST MILWAUKEE,1747,FALSE
L066439,LA FAMILIA 737 LLC,9711 N VALLEY HILL DR MEQUON,2073,TRUE
P076733,PERSONAL TRAINING FOR YOU LLC,313 W GRAND AV PORT WASHINGTON,989,FALSE
F062711,545 MANAGEMENT LLC,600 S 6TH ST MILWAUKEE,1627,FALSE
W073572,WISCONSIN WOOD FLOORING INC,560 N 108TH PL WAUWATOSA,1575,FALSE
L066460,LREI 25 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,FALSE
A091496,A & A INVESTMENT GROUP LLC,8101 W 123RD ST C PALOS PARK,1902,FALSE
T083527,3036N27 LLC,4017 S 5TH PL MILWAUKEE,1248,TRUE
M109163,MEINERZ STUDIOS LLC,900 W LARAMIE LA BAYSIDE,1997,FALSE
F062756,FRAM INVESTMENTS LLC,900 W LARAMIE LA BAYSIDE,1997,TRUE
L066526,LINCOLN MARKET INC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
O036779,107TH LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
B096381,BUBBLE BOYS PRESSURE WASHING LLC,12425 KNOLL RD ELM GROVE,208,FALSE
S126337,SOUTHLAND HOLDINGS LLC,2741 S 29TH ST MILWAUKEE,852,TRUE
T083789,3825 W MILL ROAD LLC,1609 LINCOLN AV WAUKESHA,397,FALSE
J051408,JERSCHEFSKE HOMES LLC,4375 N 133RD ST BROOKFIELD,1346,TRUE
S126525,SOUTH MONROE STREET LLC,2428 E BEVERLY RD SHOREWOOD,742,FALSE
W073736,WATERLOO HARRISON STREET LLC,2428 E BEVERLY RD SHOREWOOD,742,FALSE
W073740,WE THRIVE LLC,W126N6418 WILLOW CT MENOMONEE FALLS,2406,TRUE
O036864,OLIVE RENTALS LLC,400 E LOCUST ST MILWAUKEE,1236,TRUE
B046503,BLUEMOUND LAND PARTNERSHIP LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
W073784,WALKER MARINE & INVESTMENTS LLC,15850 W BLUEMOUND RD 204 BROOKFIELD,390,FALSE
P077011,POPLAR CREEK CLUB II LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
S126773,SONSHINES INVESTMENTS LLC,2350 W GOOD HOPE RD 251 GLENDALE,720,TRUE
L066785,LREI 26 LLC,15005 FROEDTERT DR ELM GROVE,348,FALSE
S126822,S49 STREET PROPERTIES LLC,18840 EMERALD DR BROOKFIELD,521,FALSE
P077087,PARK HILL PROPERTIES LLC,18840 EMERALD DR BROOKFIELD,521,TRUE
A091974,ARA PROPERTIES LLC,18840 EMERALD DR BROOKFIELD,521,TRUE
N052304,NL WASHINGTON HEIGHTS LLC,12600A W BURLEIGH RD BROOKFIELD,223,TRUE
G060905,GRIRE INVESTMENTS IX LLC,1111 W LAYTON AV MILWAUKEE,119,TRUE
C107720,CARTER ULTRA LLC,6739 N 78TH ST MILWAUKEE,1746,TRUE
B096862,BLACK CLINICIANS MILWAUKEE LLC,8018 W CAPITOL DR MILWAUKEE,1888,FALSE
R075027,ROXY INVESTMENTS LLC,4056 N PROSPECT AV SHOREWOOD,1264,TRUE
I035023,IMPACT CAPITAL LLC,2961 DECKER DR RICE LAKE,931,FALSE
J051635,JUST FIX IT HOME REPAIR LLC,7913 MEHRING RD WATERFORD,1880,FALSE
H065913,HOFMAN PROPERTIES 3006 LLC,3459 N LAKE DR MILWAUKEE,1096,FALSE
T084451,3835 HUMBOLDT LLC,3210 N PIERCE ST MILWAUKEE,1022,TRUE
N027389,NEW LAND PROPERTY MANAGEMENT LLP,1840 N FARWELL AV A MILWAUKEE,507,FALSE
T084479,2009-11 N 49TH STREET LLC,N57W24723 NIGHTHAWK CT SUSSEX,2143,FALSE
C107960,COMMUNITY BAKERS LLC,3278 N HUMBOLDT BL MILWAUKEE,1044,FALSE
T084560,2767-67A S 46TH STREET LLC,8636R W NATIONAL AV WEST ALLIS,1968,TRUE
E055495,8232 W EUCLID AVE LLC,8636R W NATIONAL AV WEST ALLIS,1968,TRUE
S127470,SSCHC REAL ESTATE INC,1032 S CESAR CHAVEZ DR MILWAUKEE,51,TRUE
G061145,GOOD HUMANS MKE LLC,1809 N VEL R PHILLIPS AV MILWAUKEE,489,FALSE
T084724,2565 S 65TH ST LLC,S66 W14427 JANESVILLE RD MUSKEGO,2374,TRUE
D066252,DATACOMM PLUS LLC,10125 S 52ND ST FRANKLIN,25,FALSE
1P11890,SODEMANN HOLDINGS CO INC,10125 S 52ND ST FRANKLIN,25,FALSE
L067220,LIVEWELL FINANCIAL SERVICES LLC,11512 N PORT WASHINGTON RD 201 MEQUON,152,FALSE
P077504,PENELOPE PROPERTY GROUP LLC,500 COLLEGE AV RACINE,1461,FALSE
A092645,ABB TWO LLC,7707 STICKNEY AV WAUWATOSA,1857,FALSE
F063473,414 HOMEBUYERS LLC,15300 W HOWARD AV 501701 NEW BERLIN,371,FALSE
N052625,"NASH APARTMENTS II LLC",9800 W BLUEMOUND RD 200 WAUWATOSA,2076,TRUE
N052626,"NASH APARTMENTS III LLC",9800 W BLUEMOUND RD 200 WAUWATOSA,2076,FALSE
J051969,JJBB INVESTMENTS LLC,8552 37TH AV KENOSHA,1960,TRUE
F060328,FAMILY INSURANCE ADVISORS OF WI LLC,8265 S 44TH ST FRANKLIN,1926,FALSE
L067408,LREI 27 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,FALSE
U022674,ULINZI3 LLC,6933 W BROWN DEER RD MILWAUKEE,1773,FALSE
D066497,DON'S WORLD LLC,W191S7178 LUEHRING DR MUSKEGO,2435,TRUE
R042488,RIB MTN 151025 COUNTY RD NN WI LLC,2201 MADISON ST STEVENS POINT,652,FALSE
I035230,INFINITEE CREATIONS LLC,8522 W LISBON AV MILWAUKEE,1956,FALSE
N052732,NORTHWOODS HOLDINGS OF RICE LAKE LLC,205 5TH AV S 600 LA CROSSE,603,FALSE
Y005513,YUM YUM FISH & CHICKEN LLC,1951 N DR MARTIN LUTHER KING JR DR MILWAUKEE,562,FALSE
L067552,L&D SOLUTIONS LLC,W157N6742 TAMARACK TRL MENOMONEE FALLS,2426,TRUE
J052122,JB PROPERTIES 4 LLC,524 TECHNOLOGY WA SAUKVILLE,1510,TRUE
R075750,READY 2 GO CABINETS LLC,9121 W HAWTHORNE AV MILWAUKEE,2016,FALSE
T085383,3618 SIMONIS STREET LLC,2201 MADISON ST STEVENS POINT,652,FALSE
R075794,ROMO PROPERTIES LLC,1912 W SCOTT ST MILWAUKEE,531,TRUE
R075865,RR ROBELO LLC,1126 S 18TH ST MILWAUKEE,134,TRUE
N052858,NEXTRISK LLC,4836 W FOREST HOME AV MILWAUKEE,1429,FALSE
P077979,PRICE 1958 S 21ST STREET LLC,1005 MASTERS ST BELOIT,13,TRUE
P077980,PRICE 226 CHERRY STREET LLC,1005 MASTERS ST BELOIT,13,FALSE
R075937,RED BIRD TRUCKING LLC,306 HIGH ST PEWAUKEE,971,FALSE
W074537,WIRE CAPITAL GROUP LLC,6825 W BROWN DEER RD 241454 MILWAUKEE,1759,FALSE
F063891,FINANCIAL FREEDOM LEAGUE LLC,PO BOX 241454 MILWAUKEE,2266,FALSE
T085680,32ND ST WI LLC,PO BOX 241454 MILWAUKEE,2266,TRUE
P078019,PRISM INVESTMENTS LLC,N109W20935 MOUNTBROOKE DR GERMANTOWN,2098,TRUE
D066789,DEVOE RENTALS COMMERCIAL PROPERTIES LLC,1125 MARION AV SOUTH MILWAUKEE,132,FALSE
E056012,8126 INVESTMENTS LLC,PO BOX 1602 BROOKFIELD,2228,FALSE
T070930,WIRE GROUP LLC,6825 W BROWN DEER RD 241454 MILWAUKEE,1759,FALSE
A093266,ALEXANDRIA ROGERS LLC,12970 W BLUEMOUND RD 103 ELM GROVE,245,FALSE
J052305,JAY GORDON PROPERTIES LLC,9557 JEROME ST NELSONVILLE,2063,TRUE
L067808,LREI 28 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,TRUE
E049136,ENPOWERTEK LLC,3056 SHAW CT MADISON,969,FALSE
E056125,E&M ROCK ENTERPRISE LLC,1918 E LAFAYETTE PL 1307 MILWAUKEE,539,TRUE
L067910,LDJ NATIONAL LLC,6210 W GREENFIELD AV MILWAUKEE,1683,FALSE
P078237,PROSPECT REAL ESTATE LLC,9605 N CRESTWOOD CT MEQUON,2065,FALSE
P078240,PRICE 1962 S 21ST STREET LLC,1005 MASTERS ST BELOIT,13,FALSE
N053022,NEWHALL TRIPLEX LLC,3215 HOLSEN CT BROOKFIELD,1026,TRUE
A093569,ABODE OF SUNDET LLC,316 N BARSTOW ST SUITE D EAU CLAIRE,1006,FALSE
P078270,PMA LLC,1125 ASHBOURNE CT BROOKFIELD,130,TRUE
B098512,BRU HOLDINGS LLC,540 BLUEBIRD CR POYNETTE,1538,TRUE
L067986,LREI 29 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,TRUE
L067987,LREI 30 LLC,8245 E BELL RD 240 SCOTTSDALE,1917,TRUE
V030287,V & I DEVELOPMENT LLC,4555 S DELPHINE DR NEW BERLIN,1381,TRUE
O037550,ORTIZ HERRERA REALTY LLC,5130 W FOREST HOME AV MILWAUKEE,1480,TRUE
N053077,NII CAPITAL II LLC,2281 N SWAN BL WAUWATOSA,688,TRUE
B098632,BRIDGE BUILDER WORLDWIDE LLC,11220 W BURLEIGH ST 100 WAUWATOSA,125,FALSE
C109441,CDS PROPERTIES LLC,789 STILL POND DR WATERFORD,1876,FALSE
W074893,WISCONSIN RAPIDS 221 W RIVERVIEW EXPRESSWAY WI LLC,2201 MADISON ST STEVENS POINT,652,FALSE
B097136,DIVINE ENCOUNTERS CONSULTING SERVICES LLC,7620 W CENTER ST MILWAUKEE,1845,FALSE
M111811,MAMB HOLDINGS LLC,3265 S ANN LOUISE DR NEW BERLIN,1041,TRUE
M111852,ML2 ENTERPRISES LLC,2000 W GREEN BROOK RD RIVER HILLS,572,TRUE
W074955,WILD ROSE APARTMENTS LLC,7353 W FOREST HOME AV 20604 MILWAUKEE,1828,TRUE
J052668,JB PROPERTIES 5 LLC,524 TECHNOLOGY WA SAUKVILLE,1510,FALSE
B098950,BREEZE RENTAL SERVICES LLC,3520 S 84TH ST MILWAUKEE,1118,FALSE
S129679,SPUR RANCH INVESTMENTS LLC,3190 GATEWAY RD 201 BROOKFIELD,1011,FALSE
X002422,X QUARTER CIRCLE X INVESTMENTS LLC,3190 GATEWAY RD 201 BROOKFIELD,1011,FALSE
T086726,TERRA PROPERTIES 6 LLC,1844 W BRANTWOOD CT GLENDALE,509,FALSE
M112092,MY MKE HOME LLC,6645 W LLOYD ST WAUWATOSA,1721,TRUE
T086774,TERRA PROPERTIES 7 LLC,1844 W BRANTWOOD CT GLENDALE,509,FALSE
M112159,MAHC FRANCIS MEADOWS LLC,7861 N FAIRCHILD RD FOX POINT,1875,FALSE
N053394,NOLAN'S INVESTMENT GROUP LLC,8854J N 95TH ST MILWAUKEE,1987,TRUE
O037874,OM SAIYA INC,7932 S 68TH ST FRANKLIN,1883,TRUE
A094462,ACQUISITION ENTITY II LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
S130193,SHAKEDOWN STREET LLC,1719 N VEL R PHILLIPS AV MILWAUKEE,452,FALSE
J052961,JB PROPERTIES 6 LLC,524 TECHNOLOGY WA SAUKVILLE,1510,FALSE
O037901,1495 GARAY LANE 7 LLC,313 W GRAND AV PORT WASHINGTON,989,FALSE
T086987,3 RIVER HOMES LLC,13541 W DAKOTA CT NEW BERLIN,295,TRUE
T087221,324 LAKE STREET LLC,101 E GRAND AV 11 PORT WASHINGTON,18,FALSE
K055394,KA VENTURES LLC,N72W23113 WATERBURY CT SUSSEX,2159,TRUE
T087352,THE RILEY COLLECTION LLC,3149 S 77TH ST MILWAUKEE,994,TRUE
G062363,GAVIN REAL ESTATE LLC,929 W GLEN CROSSING CT OAK CREEK,2035,TRUE
L068699,L&P GROUP LLC,5236 ROBERTS DR GREENDALE,1509,TRUE
A094658,AAGM LLC,12970 W BLUEMOUND RD 103 ELM GROVE,245,FALSE
V030482,VARCITY PROPERTIES LLC,PO BOX 13461 MILWAUKEE,2222,TRUE
W075367,WELLWIND REAL ESTATE SERVICES LLC,205 5TH AV S 600 LA CROSSE,603,FALSE
T087457,2150 DANNY ROAD LLC,2150 S DANNY RD NEW BERLIN,642,TRUE
P079164,PARKSIDE POOL LLC,2110 S CHERRYWOOD CT NEW BERLIN,621,FALSE
E056768,EMPOWERING LATIN COMMUNITY LLC,6907 W KEONAH CR MEQUON,1770,FALSE
B099699,BARTLETT AVE LLC,8152 N IVY ST BROWN DEER,1909,TRUE
R077086,RIVERFRONT INVESTMENTS LLC,1131 N RIVERSIDE DR GURNEE,139,TRUE
A094809,ALBION INVESTMENTS LLC,1840 N FARWELL AV A MILWAUKEE,507,TRUE
W075435,WHPC-MIDDLETON UNIVERSITY LLC,150 E GILMAN ST 1500 MADISON,345,FALSE
P079249,PRESENT DAY ESTATES LLC,1062 N ENGLISH SETTLEMENT AV BURLINGTON,81,TRUE
T087612,THE GOOD LAND REALTY COMPANY LLC,9233 S 15TH AV OAK CREEK,2025,FALSE
G062471,GALESVILLE BOWLING LLC,205 5TH AV S 600 LA CROSSE,603,FALSE
S130707,SEEGERS 2822 1ST STREET LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,FALSE
S130708,SEEGERS 2019 FARWELL LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,TRUE
S130709,SEEGERS 1639 FARWELL LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,FALSE
S130710,SEEGERS 1441 FRANKLIN LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,FALSE
S130711,SEEGERS 1652 HUMBOLDT LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,TRUE
S130712,SEEGERS 1657 ASTOR LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,TRUE
S130713,SEEGERS 601 MITCHELL LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,TRUE
K055531,KEN K WORKS LLC,6542 N 43RD ST MILWAUKEE,1713,FALSE
F064889,501 E DOVER ST LLC,PO BOX 70727 MILWAUKEE,2337,FALSE
E056880,EDGE MENTAL PERFORMANCE LLC,812 E STATE ST MILWAUKEE,1905,FALSE
G030930,4080 GREENFIELD LLC,2110 S CHERRYWOOD CT NEW BERLIN,621,FALSE
E029577,8141 OKLAHOMA LLC,2110 S CHERRYWOOD CT NEW BERLIN,621,TRUE
J053188,JS HOTEL LLC,172 N BROADWAY 200 MILWAUKEE,453,FALSE
J053189,JS HOTEL MANAGER LLC,172 N BROADWAY 200 MILWAUKEE,453,FALSE
H067643,HKS JS MANAGER LLC,172 N BROADWAY 200 MILWAUKEE,453,FALSE
P079378,PREMIER 101 INVESTMENTS LLC,3600 W MARION ST MILWAUKEE,1129,TRUE
C110770,CLEAN SLATE MANAGEMENT LLC,W8099 CLOVER VALLEY RD WHITEWATER,2498,FALSE
H067677,HONIGMAN HOLDINGS LLC,8919 N REGENT RD BAYSIDE,1988,TRUE
O038094,OLYMPIA FIELDS MD LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
L068997,LUEDER-WAHL AVE LLC,2000 W GREEN BROOK RD RIVER HILLS,572,FALSE
L069015,LATTOS D LLC,19125 KILLARNEY WA BROOKFIELD,532,TRUE
T087992,TAT HOLDINGS LLC,12545 W BURLEIGH RD 3 BROOKFIELD,221,FALSE
S131137,S2 1613 BOLIVAR LLC,11512 W WOODSIDE DR HALES CORNERS,153,TRUE
H067759,HUNTER PROPERTIES LLC,PO BOX 170221 MILWAUKEE,2235,TRUE
W075683,WEST MITCHELL LLC,311 E ERIE ST 214 MILWAUKEE,981,TRUE
P079542,PEWAUKEE APARTMENTS IX LLC,10050 W BELOIT RD GREENFIELD,15,FALSE
L069077,LEKTRA PROPERTIES LLC,9200 N UPPER RIVER RD RIVER HILLS,2021,TRUE
T088135,TURNER STONE PROPERTIES LLC,5925 N BERKELEY BL WHITEFISH BAY,1620,TRUE
A095273,ACQUISITION ENTITY IV LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
T088187,225 WISCONSIN MASTER TENANT LLC,275 W WISCONSIN AV SUITE 5 MILWAUKEE,857,FALSE
J053368,JDM INVESTMENTS LLC,2931 S 108TH ST SUITE 145 WEST ALLIS,921,TRUE
M113561,MANAGING FROM AFAR LLC,6825 WEST BROWN DEER RD 240803 MILWAUKEE,1763,FALSE
C111095,CRAMER 2443 LLC,2443 N CRAMER ST MILWAUKEE,751,TRUE
N053889,9342 LOOMIS LLC,4112 W VALLEY VIEW DR FRANKLIN,1271,FALSE
M113572,MALLARD BAY GROUP LLC,4112 W VALLEY VIEW DR FRANKLIN,1271,FALSE
L069169,LAKE GENEVA CAPITAL LLC,4112 W VALLEY VIEW DR FRANKLIN,1271,FALSE
B100345,BOCCIARDI FALLING HEATH LLC,7645 MICHNA RD RACINE,1850,FALSE
A095360,ARUBA INVESTMENTS LLC,N72W23113 WATERBURY CT SUSSEX,2159,TRUE
M113594,MORYA ESTATES LLC,260 LORD ST 223 BROOKFIELD,804,TRUE
G062786,GET IT DONE DISPATCH SERVICES LLC,12970 W BLUEMOUND RD 103 ELM GROVE,245,FALSE
C111193,CIMMARON TRAIL LLC,6502 GRAND TETON PLZ 101 MADISON,1706,TRUE
R077585,RMS RENTALS LLC,3401 S EL SIRROCO DR NEW BERLIN,1083,TRUE
T088386,TPM-5337 LLC,16760 WILD CHERRY CT BROOKFIELD,434,FALSE
E057148,EL DORADO FONDY LLC,4155 N NEWHALL ST SHOREWOOD,1290,FALSE
F065253,FPNG PROPERTY MANAGEMENT LLC,9287 N WAVERLY DR BAYSIDE,2031,TRUE
G062866,GENEVATOWN PROPERTIES LLC,1369 N PORT WASHINGTON RD 361 GRAFTON,297,TRUE
H067969,HERSTORY HOLDINGS LLC,300 BUNKER HILL DR BROOKFIELD,942,TRUE
B100636,BARTSCH REAL ESTATE LLC,PO BOX 26915 MILWAUKEE,2281,TRUE
S131769,SABLE LAW GROUP LLC,1626 W FOND DU LAC AV MILWAUKEE,409,FALSE
S131771,SBH PROPERTIES 1 LLC,541 N 63RD ST WAUWATOSA,1541,TRUE
S131772,SBH PROPERTIES 2 LLC,541 N 63RD ST WAUWATOSA,1541,FALSE
N054064,NEW GEN HOMES LLC,765 E KILBOURN AV MILWAUKEE,1851,FALSE
J053581,JB1 REALTY LLC,5735 W THURSTON AV MILWAUKEE,1595,TRUE
A095704,ALPHA-LIT MILWAUKEE LLC,752 SHEFFIELD CT GRAFTON,1837,FALSE
R077785,ROSE VALLEY APARTMENTS LLC,N124W14106 LOVERS LA GERMANTOWN,2105,FALSE
T088704,20290 BLUEMOUND LLC,5300 S 108TH ST 1 HALES CORNERS,1524,FALSE
M113946,MLK DREAM MKE LLC,1809 N VEL R PHILLIPS AV MILWAUKEE,489,FALSE
S131901,STAR 1 LLC,N38W7588 GREYSTONE CT CEDARBURG,2126,TRUE
S131902,STAR 2 LLC,N38W7588 GREYSTONE CT CEDARBURG,2126,TRUE
A095777,ABODE OF HAGMAN LLC,316 N BARSTOW ST SUITE D EAU CLAIRE,1006,FALSE
A095782,ABODE OF NEW AUBURN LLC,316 N BARSTOW ST SUITE D EAU CLAIRE,1006,FALSE
B100801,BREW CITY REHAB LLC,10661 W GRANTOSA DR WAUWATOSA,85,FALSE
T088811,3927 LAYTON LLC,3210 N PIERCE ST MILWAUKEE,1022,FALSE
C111661,COKES CHILDCARE BUSINESS REAL ESTATE LLC,7330 W LINCOLN AV WEST ALLIS,1825,FALSE
T088870,THE MINDFUL GROUP INC,11700 W LAKE PARK DR SUITE B MILWAUKEE,166,TRUE
U022916,LEGEND STORAGE LLC,4508 DOLLAR DR WEST BEND,1369,FALSE
D068526,DRSX2 LLC,N8381 FIRESTONE WA MENASHA,2173,FALSE
F065479,4305 N MARLBOROUGH LLC,5461 N DANBURY RD WHITEFISH BAY,1553,FALSE
S132176,SD HERITAGE LLC,1400 N SPRUCE CT RIVER HILL,310,TRUE
H068170,HOFMAN INVESTMENTS LLC,3780 N CALHOUN RD BROOKFIELD,1173,TRUE
C046260,CLARK-PLEASANT LLC,2832 N SUMMIT AV MILWAUKEE,887,TRUE
K056115,KSS INVESTMENT PROPERTIES INC,5232 CHARLES ST RACINE,1504,FALSE
T088991,TERRA PROPERTIES 8 LLC,1844 W BRANTWOOD CT GLENDALE,509,FALSE
Q002593,QUALITY LANDSCAPE AND LAWN CARE INC,1103 LAKEFIELD RD GRAFTON,111,FALSE
L069677,LREI 31 LLC,15005 FROEDTERT DR ELM GROVE,348,FALSE
L069678,LREI 32 LLC,15005 FROEDTERT DR ELM GROVE,348,TRUE
L069679,LREI 33 LLC,15005 FROEDTERT DR ELM GROVE,348,TRUE
G063169,GRANT COURT APARTMENTS LLC,N124W14106 LOVERS LA GERMANTOWN,2105,FALSE
F065504,FISCHER COMMERCIAL LLC,1917 FAIRHAVEN DR CEDARBURG,537,FALSE
M114403,MANYSKIS RENTALS LLC,N77W23031 S COLDWATER CR SUSSEX,2170,TRUE
B101114,BLATZ 845 LLC,N102W15002 HIDDEN POND CT GERMANTOWN,2095,TRUE
L069733,LOAF INC,1294 CHESTERWOOD LA PEWAUKEE,244,FALSE
G063223,GAPLAM PROPERTIES LLC,5825 S 42ND ST GREENFIELD,1607,TRUE
T089292,TERRA PROPERTIES 9 LLC,1844 W BRANTWOOD CT GLENDALE,509,FALSE
D068768,DENMARK HD LLC,35050 OLD WOODS RD OCONOMOWOC,1112,FALSE
R078205,RIVERWEST RENTAL 2459 LLC,2964 N FRATNEY ST MILWAUKEE,932,TRUE
B101346,BULLPENNWS LLC,4100 W RIVER LA MILWAUKEE,1267,TRUE
S132765,635-637 MAIN ST LLC,313 W GRAND AV PORT WASHINGTON,989,FALSE
L069899,LINCOLN INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
C112206,CAMPBELL DRIVE 33 INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
N054370,NG REALTY LLC,3396 WHISTLING WIND WA SUN PRAIRIE,1082,TRUE
K056350,KML INVESTMENTS LLC,PO BOX 161 NASHOTAH,2230,TRUE
F065838,5324 WEST BELOIT ROAD LLC,7701 N TEUTONIA AV MILWAUKEE,1854,FALSE
N054447,NLM HOLDINGS 2 LLC,12600A W BURLEIGH RD BROOKFIELD,223,FALSE
G063448,GOOD LAND TITLE LLC,9233 S 15TH AV OAK CREEK,2025,FALSE
C111941,CAGE HOME INVESTMENTS LLC,N37W22936 WYNDEMERE DR PEWAUKEE,2123,TRUE
W076446,WANGARD WISCONSIN OPPORTUNITY FUND II LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
B101611,BROADWAY 602 LLC,21W728 MCCARRON RD GLEN ELLYN,650,TRUE
N054516,N125CZ LLC,6024 S JASPER AV MILWAUKEE,1637,FALSE
R078547,ROSE ADULT FAMILY HOMES LLC,N8381 FIRESTONE WA MENASHA,2173,FALSE
P080692,PINCASA LLC,1610 E MARION ST SHOREWOOD,399,TRUE
J054198,JE SAND DRIVE LLC,4508 DOLLAR DR WEST BEND,1369,FALSE
C112620,CRAMER ONE LLC,2443 N CRAMER ST MILWAUKEE,751,TRUE
T089981,TWCW LLC,2013 N 83RD ST WAUWATOSA,580,TRUE
S133345,SUNSET INVESTORS KNAPP LLC,10700 W VENTURE DR 1 FRANKLIN,86,FALSE
N054552,NG 3000 LLC,3807 STATE RD 19 C SUN PRAIRIE,1178,TRUE
R078643,RWG INVESTMENTS LLC,9205 W CENTER ST 211 MILWAUKEE,2022,TRUE
S133604,SBH PROPERTIES 3 LLC,541 N 63RD ST WAUWATOSA,1541,TRUE
A096985,ATHEN PROPERTY LLC,7311 S 37TH PL FRANKLIN,1818,TRUE
T090370,TEKOWA INVESTMENTS LLC,9912 COOPER RD PLEASANT PRAIRIE,2084,TRUE
V031053,VERTICAL VENTURES LLC,1345 N JEFFERSON ST APT 168 MILWAUKEE,286,FALSE
M115618,MKE SURFACE PARK LLC,17075 ELIZABETH DR BROOKFIELD,444,FALSE
E058083,ELP 306 LLC,7517 S 72ND ST FRANKLIN,1836,TRUE
O038877,1008 NORTH 4TH STREET LLC,2428 E BEVERLY RD SHOREWOOD,742,FALSE
W076800,WANGARD INDUSTRIAL FUND LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
W076813,WANGARD INDUSTRIAL FUND MANAGER LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
W076814,WANGARD INDUSTRIAL FUND SPONSOR LLC,1200 N MAYFAIR RD 410 MILWAUKEE,176,FALSE
T090678,THE ELMCREST CREEK GROUP LLC,1233 N 21ST ST A MILWAUKEE,199,TRUE
K056851,KLZ CONSULTING LLC,9194 S ARBOR CREEK DR OAK CREEK,2018,FALSE
R079019,ROLLING GROUND 13 LLC,2568 N DOWNER AV MILWAUKEE,795,TRUE
S134200,STEFAN & STORY GLOBAL LLC,260 LORD ST 223 BROOKFIELD,804,FALSE
S134237,SEGUNDO ASSETS LLC,827 E LINUS ST MILWAUKEE,1927,TRUE
T090810,2209-2211 N 40TH STREET LLC,4533 N MARLBOROUGH DR SHOREWOOD,1376,TRUE
O038928,1551-1553 N 48TH STREET LLC,4533 N MARLBOROUGH DR SHOREWOOD,1376,TRUE
W076854,WEST BEND SENIOR PARTNERS LLC,4508 DOLLAR DR WEST BEND,1369,FALSE
O038934,1200 E VIENNA LLC,4159 N FARWELL AV SHOREWOOD,1292,TRUE
S134313,SQUIRRELTOPIA LLC,5429 MONTGOMERY DR GREENDALE,1548,TRUE
O038948,1512-1514 JEFFERSON LLC,920 SAN CLEMENTE WA MOUNTAIN VIEW,2020,TRUE
E058265,ELLSIE PROPERTIES LLC,4051 THREE PENNY CT DE PERE,1263,FALSE
H069170,HAPPY FAMILY HOMES LLC,1781 ELDRIDGE AV W ROSEVILLE,475,TRUE
K056983,KMJ INVESTORS LLC,W237N2872 WOODGATE RD PEWAUKEE,2460,FALSE
R079224,RAFAELLA'S BARBERSHOP LLC,1404 W MITCHELL ST MILWAUKEE,311,FALSE
D069685,DOTPAS LLC,6502 GRAND TETON PLZ 101 MADISON,1706,FALSE
A097580,ABODE OF WISSOTA LLC,316 N BARSTOW ST SUITE D EAU CLAIRE,1006,FALSE
G064031,GARTH REALTY LLC,335 E ALBERTONI ST SUITE 200 BOX 661 CARSON,1070,TRUE
M116161,MERAZ MONTE PROPERTIES LLC,3920 S 27TH ST MILWAUKEE,1212,FALSE
W077020,WISTH PROPERTIES LLC,3520 W ELM ST MILWAUKEE,1119,TRUE
L060259,CARING FOR YOU AFH LLC,5739 N 98TH ST MILWAUKEE,1596,TRUE
A096106,ART INTERSECTION MKE LLC,PO BOX 1689 MILWAUKEE,2234,FALSE
