wdfi_address_raw,wdfi_address,standardized
"3113 LAFAYETTE RIDGE STREET, MINNETONKA BEACH, MN 55391","3113 LAFAYETTE RIDGE CT, WAYZATA, MN 55391",TRUE
"404 N 31ST ST, MILWAUKEE, WI 53208","404 31ST ST, MILWAUKEE, WI 53208",TRUE
"4650 W SPENCER ST, APPLETON, WI 54914","4650 SPENCER ST, APPLETON, WI 54914",TRUE
"2907 S 90TH ST, WEST ALLIS, WI 53227","2907 90TH ST, MILWAUKEE, WI 53227",TRUE
"13820 N PINE BLUFF RD, MEQUON, WI 53097-1432","13820 PINE BLF, MEQUON, WI 53097",TRUE
"333 W. BROWN DEER RD, UNIT G-1022, BAYSIDE, WI 53217","333 BROWN DEER RD, UNIT G 1022, MILWAUKEE, WI 53217",TRUE
"506 Longfellow Ave, Deerfield, IL 60015","506 LONGFELLOW AVE, DEERFIELD, IL 60015",TRUE
"5720 N 38th St, Milwaukee, WI 53209","5720 38TH ST, MILWAUKEE, WI 53209",TRUE
"9736 W TOWER AVE, MILWAUKEE, WI 53224-2941","9736 TOWER AVE, MILWAUKEE, WI 53224",TRUE
"3508 E VAN NORMAN AVE, CUDAHY, WI 53110-1106","3508 VAN NORMAN AVE, CUDAHY, WI 53110",TRUE
"3508 E Van Norman Ave, Cudahy, WI 53110-1106","3508 VAN NORMAN AVE, CUDAHY, WI 53110",TRUE
"5325 N 81st Pl, Scottsdale, AZ 85250","5325 81ST PL, SCOTTSDALE, AZ 85250",TRUE
"W129 N6681 NORTHFIELD DRIVE, MENOMONEE FALLS, WI 53051","W129N6681 NORTHFIELD DR, MENOMONEE FALLS, WI 53051",TRUE
"14530 W CAPITOL DR, BROOKFIELD, WI 53005","14530 CAPITOL DR, BROOKFIELD, WI 53005",TRUE
"2351 N 54 st, Milwaukee, WI 53210","2351 54TH ST, MILWAUKEE, WI 53210",TRUE
"2748 S 49 ST, MILWAUKEE, WI 53219","2748 49TH ST, MILWAUKEE, WI 53219",TRUE
"3558 ROUND BARN BLV, SUITE 200, SANTA ROSA, CALIFORNIA 95403","3558 ROUND BARN BLVD, STE 200, SANTA ROSA, CA 95403",TRUE
"606 East Juneau Avenue #511826, Milwaukee, WI 53202","606 JUNEAU AVE, # 511826, MILWAUKEE, WI 53202",TRUE
"1950 CHURCHVIEW DR, BROOKFIELD, WI 53005-5106","1950 CHURCHVIEW DR, BROOKFIELD, WI 53005",TRUE
"27 W PENN STREET, LONG BEACH, NY 11561","27 PENN ST, LONG BEACH, NY 11561",TRUE
"3150 PILGRIM RD, BROOKFIELD, WI 53005-2865","3150 PILGRIM RD, BROOKFIELD, WI 53005",TRUE
"3965 S 1ST PL, MILWAUKEE, WI 53207-4307","3965 1ST PL, MILWAUKEE, WI 53207",TRUE
"6318 W NORTH AVE, WAUWATOSA, WI 53213-2013","6318 NORTH AVE, MILWAUKEE, WI 53213",TRUE
"809 MARKHAM DR, ANNA, TX 75409","809 MARKHAM DR, ANNA, TX 75409",TRUE
"2924 N. 120 STREET, WAUWATOSA, WI 53222","2924 120TH ST, MILWAUKEE, WI 53222",TRUE
"2934 W FOREST HOME AVE, MILWAUKEE, WI 53215","2934 FOREST HOME AVE, MILWAUKEE, WI 53215",TRUE
"2934 W Forest Home Ave, Milwaukee, WI 53215","2934 FOREST HOME AVE, MILWAUKEE, WI 53215",TRUE
"7509 INDIAN PIPE CT, COLUMBIA, MD 21046","7509 INDIAN PIPE CT, COLUMBIA, MD 21046",TRUE
"333 W BROWN DEER RD STE G, BAYSIDE, WI 53217","333 BROWN DEER RD, STE G, MILWAUKEE, WI 53217",TRUE
"3475 S Kinnickinnic Ave, Milwaukee, WI 53207","3475 KINNICKINNIC AVE, MILWAUKEE, WI 53207",TRUE
"3616 W NATIONAL AVE, STE 200, MILWAUKEE, WI 53215","3616 NATIONAL AVE, STE 200, MILWAUKEE, WI 53215",TRUE
"3616 W National Ave, Ste 200, Milwaukee, WI 53215","3616 NATIONAL AVE, STE 200, MILWAUKEE, WI 53215",TRUE
"5140 N 51ST BLVD, MILWAUKEE, WI 53218","5140 51ST BLVD, MILWAUKEE, WI 53218",TRUE
"708 Florsheim Drive, Suite 12, Libertyville, IL 60048","708 FLORSHEIM DR, STE 12, LIBERTYVILLE, IL 60048",TRUE
"9205 W CENTER ST, SUITE 211, MILWAUKEE, WI 53222","9205 CENTER ST, STE 211, MILWAUKEE, WI 53222",TRUE
"W202N10416 APPLETON AVE, GERMANTOWN, WI 53022-3706","W202N10416 APPLETON AVE, GERMANTOWN, WI 53022",TRUE
"4838 N 51ST BLVD, MILWAUKEE, WI 53218","4838 51ST BLVD, MILWAUKEE, WI 53218",TRUE
"5009 S 26TH ST, MILWAUKEE, WI 53221","5009 26TH ST, MILWAUKEE, WI 53221",TRUE
"5475 72ND STREET, MILWAUKEE, WI 53218","5475 72ND ST, MILWAUKEE, WI 53218",TRUE
"1950 Waterview Blvd, Plover, WI 54467","1950 WATERVIEW BLVD, PLOVER, WI 54467",TRUE
"2317 NE 12TH ST., FORT LAUDERDALE, FL 33304","2317 12TH ST, FORT LAUDERDALE, FL 33304",TRUE
"3802 SARAH DR, ZION, ILLINOIS 60099","3802 SARAH DR, ZION, IL 60099",TRUE
"454 KENTUCKY ST, STURGEON BAY, WI 54235","454 KENTUCKY ST, STURGEON BAY, WI 54235",TRUE
"53 W SPRUCE ST, STURGEON BAY, WI 54235-2735","53 SPRUCE ST, STURGEON BAY, WI 54235",TRUE
"6430 38TH AVE, KENOSHA, WI 53142-7006","6430 38TH AVE, KENOSHA, WI 53142",TRUE
"777 N JEFFERSON ST STE 408, MILWAUKEE, WI 53202","777 JEFFERSON ST, STE 408, MILWAUKEE, WI 53202",TRUE
"777 N. Jefferson St ste 408 #1334, Milwaukee, WI 53202","777 JEFFERSON ST, STE 408, MILWAUKEE, WI 53202",TRUE
"10891 N SPRING RD, SISTER BAY, WI 54234","10891 SPRING RD, SISTER BAY, WI 54234",TRUE
"2320 SOUTH RIVERSIDE DR.; BELOIT, WISCONSIN; 53511 - UNITED STATES, BELOIT, WI 53511","2320 RIVERSIDE DR, BELOIT, WI 53511",TRUE
"4761 W WOODLAWN CT, MILWAUKEE, WI 53208-3656","4761 WOODLAWN CT, MILWAUKEE, WI 53208",TRUE
"5375 S. MAGELLAN DR, NEW BERLIN, WI 53151","5375 MAGELLAN DR, NEW BERLIN, WI 53151",TRUE
"5864 N 70TH ST, MILWAUKEE, WI 53218","5864 70TH ST, MILWAUKEE, WI 53218",TRUE
"8165 W HILLVIEW DR, MEQUON, WI 53097","8165 HILLVIEW DR, MEQUON, WI 53097",TRUE
"P O BOX 16237, MILWAUKEE, WI 53216","PO BOX 16237, MILWAUKEE, WI 53216",FALSE
"12545 W. BURLEIGH RD, SUITE 3, BROOKFIELD, WI 53005","12545 BURLEIGH RD, STE 3, BROOKFIELD, WI 53005",TRUE
"12545 W. BURLEIGH RD., SUITE 3, BROOKFIELD, WI 53005","12545 BURLEIGH RD, STE 3, BROOKFIELD, WI 53005",TRUE
"2323 S 109TH ST, SUITE100, WEST ALLIS, WI 53227","2323 109TH ST, STE 100, MILWAUKEE, WI 53227",TRUE
"2323 S 109th St, West Allis, WI 53227","2323 109TH ST, MILWAUKEE, WI 53227",TRUE
"2748 N SUMMIT AVE, MILWAUKEE, WI 53211","2748 SUMMIT AVE, MILWAUKEE, WI 53211",TRUE
"2748 N Summit Ave, Milwaukee, WI 53211","2748 SUMMIT AVE, MILWAUKEE, WI 53211",TRUE
"2748 N. SUMMIT AVE., MILWAUKEE, WI 53211","2748 SUMMIT AVE, MILWAUKEE, WI 53211",TRUE
"2748 N. Summit Ave., Milwaukee, WI 53211","2748 SUMMIT AVE, MILWAUKEE, WI 53211",TRUE
"8417 W KEEFE AVE UPPR, MILWAUKEE, WI 53222","8417 KEEFE AVE, MILWAUKEE, WI 53222",TRUE
"8417 W Keefe Ave Uppr, Milwaukee, WI 53222","8417 KEEFE AVE, MILWAUKEE, WI 53222",TRUE
"3981 S PINE AVE, MILWAUKEE, WI 53207","3981 PINE AVE, MILWAUKEE, WI 53207",TRUE
"3981 S Pine Ave, Milwaukee, WI 53207","3981 PINE AVE, MILWAUKEE, WI 53207",TRUE
"5236 N 103RD, MILWAUKEE, WI 53225","5236 103RD ST, MILWAUKEE, WI 53225",TRUE
"5236 N 103rd St, Milwaukee, WI 53225","5236 103RD ST, MILWAUKEE, WI 53225",TRUE
"8133 N. TEUTONIA AVE, BROWN DEER, WI 53209","8133 TEUTONIA AVE, MILWAUKEE, WI 53209",TRUE
"8133 N. Teutonia Ave, Brown Deer, WI 53209","8133 TEUTONIA AVE, MILWAUKEE, WI 53209",TRUE
"815 BRIARWOOD AVENUE, LITTLE CHUTE, WI 54140","815 BRIARWOOD AVE, LITTLE CHUTE, WI 54140",TRUE
"815 Briarwood Avenue, Little Chute, WI 54140","815 BRIARWOOD AVE, LITTLE CHUTE, WI 54140",TRUE
"W239N7547 HIGH RIDGE DRIVE, SUSSEX, WI 53089","W239N7547 HIGH RIDGE DR, SUSSEX, WI 53089",TRUE
"W239N7547 High Ridge Drive, Sussex, WI 53089","W239N7547 HIGH RIDGE DR, SUSSEX, WI 53089",TRUE
"3821 COOPER CT., HOWARD, WI 54313","3821 COOPER CT, GREEN BAY, WI 54313",TRUE
"3821 Cooper Ct., Howard, WI 54313","3821 COOPER CT, GREEN BAY, WI 54313",TRUE
"100 WILBURN RD, STE 100, SUN PRAIRIE, WI 53590","100 WILBURN RD, STE 100, SUN PRAIRIE, WI 53590",TRUE
"1078 S SUNRISE PASS, OAK CREEK, WI 53154","1078 SUNRISE PASS, OAK CREEK, WI 53154",TRUE
"1628 N ASTOR ST, MILWAUKEE, WI 53202","1628 ASTOR ST, MILWAUKEE, WI 53202",TRUE
"1640 S 56TH STREET, WEST ALLIS, WI 53214","1640 56TH ST, MILWAUKEE, WI 53214",TRUE
"21372 W YORK CT, KILDEER, IL 60047","21372 YORK CT, KILDEER, IL 60047",TRUE
"2934 S. LENOX AVENUE, MILWAUKEE, WI 53207","2934 LENOX ST, MILWAUKEE, WI 53207",TRUE
"2934 S. Lenox Avenue, Milwaukee, WI 53207","2934 LENOX ST, MILWAUKEE, WI 53207",TRUE
"3518 N MURRAY AVE, SHOREWOOD, WI 53211","3518 MURRAY AVE, MILWAUKEE, WI 53211",TRUE
"9972 Arrowwood Trail, Woodbury, MN 55129","9972 ARROWWOOD TRL, SAINT PAUL, MN 55129",TRUE
"N59W14200 Bobolink ave, Menomonee Falls, wi 53051","N59W14200 BOBOLINK AVE, MENOMONEE FALLS, WI 53051",TRUE
"N82W16300 VALLEY VIEW DR, MENOMONEE FALLS, WI 53051","N82W16300 VALLEY VIEW DR, MENOMONEE FALLS, WI 53051",TRUE
"N82W16300 VALLEY VIEW DR, MENOMONEE FALLS, WI 53051-3782","N82W16300 VALLEY VIEW DR, MENOMONEE FALLS, WI 53051",TRUE
"1413 CHIPPEWA TRL, MOSINEE, WI 54455-9418","1413 CHIPPEWA TRL, MOSINEE, WI 54455",TRUE
"10841 N. ORIOLE LANE, MEQUON, WI 53092","10841 ORIOLE LN, MEQUON, WI 53092",TRUE
"10841 N. Oriole Lane, Mequon, WI 53092","10841 ORIOLE LN, MEQUON, WI 53092",TRUE
"3554 N FREDERICK AVE, SHOREWOOD, WI 53211","3554 FREDERICK AVE, MILWAUKEE, WI 53211",TRUE
"3554 N Frederick Ave, Shorewood, WI 53211","3554 FREDERICK AVE, MILWAUKEE, WI 53211",TRUE
"3843 N 9TH ST, MILWAUKEE, WI 53206","3843 9TH ST, MILWAUKEE, WI 53206",TRUE
"3843 N. 9TH STREET, MILWAUKEE, WI 53206","3843 9TH ST, MILWAUKEE, WI 53206",TRUE
"4838 W GLEN COVE CT, MEQUON, WI 53092","4838 GLEN COVE CT, THIENSVILLE, WI 53092",TRUE
"4838 W Glen Cove Ct, Mequon, WI 53092","4838 GLEN COVE CT, THIENSVILLE, WI 53092",TRUE
"539 MILTON AVE, JANESVILLE, WI 53545","539 MILTON AVE, JANESVILLE, WI 53545",TRUE
"635 3RD ST, BELOIT, WI 53511","635 3RD ST, BELOIT, WI 53511",TRUE
"7324 N CROSSWAY, FOX POINT, WI 53217","7324 CROSSWAY RD, MILWAUKEE, WI 53217",TRUE
"7324 N Crossway, fox point, wi 53217","7324 CROSSWAY RD, MILWAUKEE, WI 53217",TRUE
"804 W. GREENFIELD AVE., MILWAUKEE, WI 53204","804 GREENFIELD AVE, MILWAUKEE, WI 53204",TRUE
"804 W. Greenfield Ave., Milwaukee, WI 53204","804 GREENFIELD AVE, MILWAUKEE, WI 53204",TRUE
"P.O. Box 320640, Franklin, WI 53132","PO BOX 320640, FRANKLIN, WI 53132",FALSE
"S102W15746 HEINRICH DRIVE, MUSKEGO, WI 53132","S102W15746 HEINRICH DR, MUSKEGO, WI 53150",TRUE
"S58W23257 MARCELLE DR, WAUKESHA, WI 53189-9530","S58W23257 MARCELLE DR, WAUKESHA, WI 53189",TRUE
"S58W23257 MARCELLE DR., WAUKESHA, WI 53189","S58W23257 MARCELLE DR, WAUKESHA, WI 53189",TRUE
"1385 CASTLE ROCK CT, DE PERE, WI 54115-8244","1385 CASTLE ROCK CT, DE PERE, WI 54115",TRUE
"2625 S. GREELEY STREET, UNIT 245, MILWAUKEE, WI 53207","2625 GREELEY ST, UNIT 245, MILWAUKEE, WI 53207",TRUE
"2625 S. Greeley Street, Unit 245, Milwaukee, WI 53207","2625 GREELEY ST, UNIT 245, MILWAUKEE, WI 53207",TRUE
"333 W BROWN DEER RD,, G# 4098, BAYSIDE, WI 53217","333 BROWN DEER RD 4098, MILWAUKEE, WI 53217",TRUE
"333 W Brown Deer Rd,, G# 4098, bayside, WI 53217","333 BROWN DEER RD 4098, MILWAUKEE, WI 53217",TRUE
"5927 N 42ND, MILWAUKEE, WI 53209","5927 42ND ST, MILWAUKEE, WI 53209",TRUE
"5927 n 42nd, milwaukee, wi 53209","5927 42ND ST, MILWAUKEE, WI 53209",TRUE
"PO BOX 365, DE PERE, WI 54115","PO BOX 365, DE PERE, WI 54115",FALSE
"17145 W BLUEMOUND RD, SUITE J 147, BROOKFIELD, WI 53005","17145 BLUEMOUND RD, STE J 147, BROOKFIELD, WI 53005",TRUE
"17145 W Bluemound Rd, Suite J 147, Brookfield, WI 53005","17145 BLUEMOUND RD, STE J 147, BROOKFIELD, WI 53005",TRUE
"366 Conley Rd, Cambridge, NY 12816-2112","366 CONLEY RD, CAMBRIDGE, NY 12816",TRUE
"3666 S 89TH ST, MILWAUKEE, WI 53228-1534","3666 89TH ST, MILWAUKEE, WI 53228",TRUE
"412 S WELSH RD, WALES, WI 53183-9750","412 WELSH RD, WALES, WI 53183",TRUE
"4419 WASHINGTON RD, KENOSHA, WI 53144-1501","4419 WASHINGTON RD, KENOSHA, WI 53144",TRUE
"4607 West Villard Avenue, Milwaukee, WI 53218","4607 VILLARD AVE, MILWAUKEE, WI 53218",TRUE
"5028 N 67TH ST, MILWAUKEE, WI 53218","5028 67TH ST, MILWAUKEE, WI 53218",TRUE
"5267 S 15TH PL, APT MILWAUKEE, MILWAUKEE, WI 53221-3865","5267 15TH PL, MILWAUKEE, WI 53221",TRUE
"W387N8355 NORTHERN LEDGE ROAD, OCONOMOWOC, WI 53066","W387N8355 NORTHERN LEDGE RD, OCONOMOWOC, WI 53066",TRUE
"W387N8355 Northern Ledge Road, Oconomowoc, WI 53066","W387N8355 NORTHERN LEDGE RD, OCONOMOWOC, WI 53066",TRUE
"2979 N 70TH ST, MILWAUKEE, WI 53210","2979 70TH ST, MILWAUKEE, WI 53210",TRUE
"2979 N 70th St, Milwaukee, WI 53210","2979 70TH ST, MILWAUKEE, WI 53210",TRUE
"333 W BROWN DEER RD, APT 676, MILWAUKEE, WI 53217-2372","333 BROWN DEER RD, APT 676, MILWAUKEE, WI 53217",TRUE
"635 W GREENFIELD AVE, MILWAUKEE, WI 53204","635 GREENFIELD AVE, MILWAUKEE, WI 53204",TRUE
"654 S 65TH ST, MILWAUKEE, WI 53214","654 65TH ST, MILWAUKEE, WI 53214",TRUE
"654 S 65th St, Milwaukee, WI 53214","654 65TH ST, MILWAUKEE, WI 53214",TRUE
"6808 UNIVERSITY AVE STE 108 #930, MIDDLETON, WI 53562","6808 UNIVERSITY AVE, STE 108, MIDDLETON, WI 53562",TRUE
"790 N Milwaukee St Ste 302 #356869, Milwaukee, WI 53202","790 MILWAUKEE ST, STE 302, MILWAUKEE, WI 53202",TRUE
"122 W WASHINGTON AVE, SUITE 900, MADISON, WI 53703","122 WASHINGTON AVE, STE 900, MADISON, WI 53703",TRUE
"12720 W. COURTLAND AVE, BUTLER, WI 53007","12720 COURTLAND AVE, BUTLER, WI 53007",TRUE
"19000 W. Bluemound Rd., Brookfield, WI 53045","19000 BLUEMOUND RD, BROOKFIELD, WI 53045",TRUE
"2351 N HUBBARD ST, MILWAUKEE, WI 53212-3307","2351 HUBBARD ST, MILWAUKEE, WI 53212",TRUE
"2841 S HOWELL AVE, MILWAUKEE, WI 53207","2841 HOWELL AVE, MILWAUKEE, WI 53207",TRUE
"2841 S Howell Ave, Milwaukee, WI 53207","2841 HOWELL AVE, MILWAUKEE, WI 53207",TRUE
"4001 NW 36th Way, Lauderdale, FL 33309","4001 36TH WAY, LAUDERDALE LAKES, FL 33309",TRUE
"4523 W MEDFORD AVE, MILWAUKEE, WI, WI 53216","4523 MEDFORD AVE, MILWAUKEE, WI 53216",TRUE
"4523 W Medford Ave, Milwaukee, WI, WI 53216","4523 MEDFORD AVE, MILWAUKEE, WI 53216",TRUE
"5215 N IRONWOOD RD STE 202, PMB 3388, GLENDALE, WI 53217","5215 IRONWOOD RD, STE 202, MILWAUKEE, WI 53217",TRUE
"563 Kamoku St, A5, Honolulu, HI 96826","563 KAMOKU ST A5, HONOLULU, HI 96826",TRUE
"5809 E Night Glow Circle, Scottsdale, AZ 85266","5809 NIGHT GLOW CIR, SCOTTSDALE, AZ 85266",TRUE
"7704 W APPLETON AVE, MILWAUKEE, WI 53222","7704 APPLETON AVE, MILWAUKEE, WI 53222",TRUE
"7704 W APPLETON AVE, MILWAUKEE, WI 53222-2010","7704 APPLETON AVE, MILWAUKEE, WI 53222",TRUE
"833 East Michigan Street, Suite 1800, Milwaukee, WI 53202","833 MICHIGAN ST, STE 1800, MILWAUKEE, WI 53202",TRUE
"15055 SANTA MARIA DR, BROOKFIELD, WI 53005","15055 SANTA MARIA DR, BROOKFIELD, WI 53005",TRUE
"5063 N 26TH ST, MILWAUKEE, WI 53209-5508","5063 26TH ST, MILWAUKEE, WI 53209",TRUE
"566 w. lake street, suite 400, chicago, il 60661","566 LAKE ST, STE 400, CHICAGO, IL 60661",TRUE
"W6390 OAKMAN RD., JUNEAU, WI 53039","W6390 OAKMAN RD, JUNEAU, WI 53039",TRUE
"W6390 Oakman Rd., Juneau, WI 53039","W6390 OAKMAN RD, JUNEAU, WI 53039",TRUE
"10700 W VENTURE DR, STE G1, FRANKLIN, WI 53132-2804","10700 VENTURE DR, STE G1, FRANKLIN, WI 53132",TRUE
"275 W. WISCONSIN AVENUE, SUITE 5, MILWAUKEE, WI 53203","275 WISCONSIN AVE, STE 5, MILWAUKEE, WI 53203",TRUE
"3666 S 52ND ST, MILWAUKEE, WI 53220-1535","3666 52ND ST, MILWAUKEE, WI 53220",TRUE
"4339 N 87TH ST, MILWAUKEE, WI 53222-1799","4339 87TH ST, MILWAUKEE, WI 53222",TRUE
"4425 PONCE DE LEON BOULEVARD, SUITE 300, CORAL GABLES, FL 33146","4425 PONCE DE LEON BLVD, STE 300, CORAL GABLES, FL 33146",TRUE
"5701 W AUER AVE, MILWAUKEE, WI 53216","5701 AUER AVE, MILWAUKEE, WI 53216",TRUE
"5701 W AUER AVE, MILWAUKEE, WI 53216-3135","5701 AUER AVE, MILWAUKEE, WI 53216",TRUE
"5772 GRAY LOG COURT, GRAFTON, WI 53024","5772 GRAY LOG CT, GRAFTON, WI 53024",TRUE
"5772 Gray Log Court, Grafton, WI 53024","5772 GRAY LOG CT, GRAFTON, WI 53024",TRUE
"6654 W LISBON AVE, MILWAUKEE, WI 53210","6654 LISBON AVE, MILWAUKEE, WI 53210",TRUE
"8281 NORTH 48TH STREET, MILWAUKEE, WI 53223","8281 48TH ST, MILWAUKEE, WI 53223",TRUE
"8281 North 48th Street, Milwaukee, WI 53223","8281 48TH ST, MILWAUKEE, WI 53223",TRUE
"N92W17420 APPLETON AVE, STE 103 PMB 2012, MENOMONEE FALLS, WI 53051","N92W17420 APPLETON AVE, STE 103, MENOMONEE FALLS, WI 53051",TRUE
"N92W17420 Appleton Ave, Ste 103 PMB 2012, Menomonee Falls, WI 53051","N92W17420 APPLETON AVE, STE 103, MENOMONEE FALLS, WI 53051",TRUE
"S69W32751 WESTGATE DR, MUKWONAGO, WI 53149","S69W32751 WESTGATE DR, MUKWONAGO, WI 53149",TRUE
"S69W32751 WESTGATE DR, MUKWONAGO, WI 53149-9761","S69W32751 WESTGATE DR, MUKWONAGO, WI 53149",TRUE
"1263 N 45TH, MILWAUKEE, WI 53208","1263 45TH ST, MILWAUKEE, WI 53208",TRUE
"1263 N 45th, Milwaukee, WI 53208","1263 45TH ST, MILWAUKEE, WI 53208",TRUE
"12746 W ARDEN PL, BUTLER, WI 53007-2006","12746 ARDEN PL, BUTLER, WI 53007",TRUE
"2850 GATEWAY AVE, HARTFORD, WI 53027-8319","2850 GATEWAY AVE, HARTFORD, WI 53027",TRUE
"2850 Gateway Ave, Hartford, WI 53027-8319","2850 GATEWAY AVE, HARTFORD, WI 53027",TRUE
"3054 N 83RD STREET, MILWAUKEE, WI 53222","3054 83RD ST, MILWAUKEE, WI 53222",TRUE
"3054 N 83rd Street, Milwaukee, WI 53222","3054 83RD ST, MILWAUKEE, WI 53222",TRUE
"7821 N 60TH ST, UNIT C, P. O. BOX 242172, MILWAUKEE, WI 53224","7821 60TH ST, UNIT C, MILWAUKEE, WI 53223",TRUE
"1398 MOHICAN TRL, WAUKESHA, WI 53189","1398 MOHICAN TRL, WAUKESHA, WI 53189",TRUE
"272 N 2TH ST, MILWAUKEE, WI 53233","272 N 2TH ST, MILWAUKEE, WI 53233",FALSE
"3522 W. VILLARD AVENUE, MILWAUKEE, WI 53209","3522 VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3522 W. Villard Avenue, Milwaukee, WI 53209","3522 VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3633 S CHASE AVE, MILWAUKEE, WI 53207","3633 CHASE AVE, MILWAUKEE, WI 53207",TRUE
"3633 S Chase Ave, Milwaukee, WI 53207","3633 CHASE AVE, MILWAUKEE, WI 53207",TRUE
"7281 S 76TH ST, FRANKLIN, WI 53132-9041","7281 76TH ST, FRANKLIN, WI 53132",TRUE
"PO BOX 27102, LAKEWOOD, CO 80227","PO BOX 27102, LAKEWOOD, CO 80227",FALSE
"1441 James Ave, Redwood City, CA 94062","1441 JAMES AVE, REDWOOD CITY, CA 94062",TRUE
"2100 N 29TH ST, MILWAUKEE, WI 53208","2100 29TH ST, MILWAUKEE, WI 53208",TRUE
"2100 n 29th st, Milwaukee, Wi 53208","2100 29TH ST, MILWAUKEE, WI 53208",TRUE
"301 S. Bedford St., Suite 1, Madison, Wi 53703","301 BEDFORD ST, STE 1, MADISON, WI 53703",TRUE
"11915 W OXFORD PLACE, WAUWATOSA, WI 53226","11915 OXFORD PL, MILWAUKEE, WI 53226",TRUE
"2850 GATEWAY AVE, HARTFORD, WI 53027","2850 GATEWAY AVE, HARTFORD, WI 53027",TRUE
"3022 N PALMER, MILWAUKEE, WI 53212","3022 PALMER ST, MILWAUKEE, WI 53212",TRUE
"3022 N Palmer, Milwaukee, WI 53212","3022 PALMER ST, MILWAUKEE, WI 53212",TRUE
"5214 W. TOWNSEND ST, MILWAUKEE, WI 53216","5214 TOWNSEND ST, MILWAUKEE, WI 53216",TRUE
"5214 W. Townsend St, Milwaukee, WI 53216","5214 TOWNSEND ST, MILWAUKEE, WI 53216",TRUE
"1001 MAPLE BLUFF RD, STE 1, STEVENS POINT, WI 54482-9144","1001 MAPLE BLUFF RD, STE 1, STEVENS POINT, WI 54482",TRUE
"1001 MAPLE BLUFF RD, STE 1, STEVENS POINT, WISCONSIN 54482-9144","1001 MAPLE BLUFF RD, STE 1, STEVENS POINT, WI 54482",TRUE
"1010 N Cass St, Milwaukee, WI 53202","1010 CASS ST, MILWAUKEE, WI 53202",TRUE
"10836 WEST FIEBRANTZ AVENUE, WAUWATOSA, WI 53222","10836 FIEBRANTZ AVE, MILWAUKEE, WI 53222",TRUE
"10836 West Fiebrantz Avenue, Wauwatosa, WI 53222","10836 FIEBRANTZ AVE, MILWAUKEE, WI 53222",TRUE
"13949 Ventura Blvd, Ste 325, Sherman Oaks, CA 91423","13949 VENTURA BLVD, STE 325, SHERMAN OAKS, CA 91423",TRUE
"212-3214 W MCKINLEY BLVD, MILWAUKEE, WI 53208","212 MCKINLEY BLVD, MILWAUKEE, WI 53208",TRUE
"4857 S 13TH ST, # 5, MILWAUKEE, WI 53221-2434","4857 13TH ST, # 5, MILWAUKEE, WI 53221",TRUE
"5466 OXFORD DRIVE, GREENDALE, WI 53129","5466 OXFORD DR, GREENDALE, WI 53129",TRUE
"5466 Oxford Drive, Greendale, WI 53129","5466 OXFORD DR, GREENDALE, WI 53129",TRUE
"PO BOX 396, GRAFTON, WI 53024-0396","PO BOX 396, GRAFTON, WI 53024",FALSE
"1405 WOODLAWN CIR, ELM GROVE, WI 53122","1405 WOODLAWN CIR, ELM GROVE, WI 53122",TRUE
"920 N 16th St., Milwaukee, WI 53233","920 16TH ST, MILWAUKEE, WI 53233",TRUE
"939 N 17th St, MILWAUKEE, WI 53233","939 17TH ST, MILWAUKEE, WI 53233",TRUE
"N95W16795 FALLS PARKWAY STE. 3, MENOMONEE FALLS, WI 53051","N95W16795 FALLS PARKWAY STE. 3, MENOMONEE FALLS, WI 53051",FALSE
"N95W16975 FALLS PKWY, STE 3, MENOMONEE FALLS, WI 53051","N95W16975 FALLS PKWY, STE 3, MENOMONEE FALLS, WI 53051",TRUE
"S64W18295 MARTIN DR, MUSKEGO, WI 53150","S64W18295 MARTIN DR, MUSKEGO, WI 53150",TRUE
"12605 W NORTH AVE # 305, BROOKFIELD, WI 53005","12605 NORTH AVE, # 305, BROOKFIELD, WI 53005",TRUE
"12605 W NORTH AVE, APT 305, BROOKFIELD, WI 53005-4629","12605 NORTH AVE, APT 305, BROOKFIELD, WI 53005",TRUE
"1655 N MAYFAIR RD #13831, WAUWATOSA, WI 53226","1655 MAYFAIR RD, # 13831, MILWAUKEE, WI 53226",TRUE
"1655 NORTH MAYFAIR ROAD #13831, WAUWATOSA, WI 53226","1655 MAYFAIR RD, # 13831, MILWAUKEE, WI 53226",TRUE
"1702 W LLOYD ST, MILWAUKEE, WI 53205","1702 LLOYD ST, MILWAUKEE, WI 53205",TRUE
"1702 W LLOYD ST, MILWAUKEE, WI 53205-1251","1702 LLOYD ST, MILWAUKEE, WI 53205",TRUE
"200 W Main St, Waukesha, WI 53186","200 MAIN ST, WAUKESHA, WI 53186",TRUE
"3203 N 6TH ST, MILWAUKEE, WI 53212-1910","3203 6TH ST, MILWAUKEE, WI 53212",TRUE
"3203 N. 6TH ST, MILWAUKEE, WI 53212","3203 6TH ST, MILWAUKEE, WI 53212",TRUE
"3315 N 124TH ST, STE A, BROOKFIELD, WI 53005-3105","3315 124TH ST, STE A, BROOKFIELD, WI 53005",TRUE
"333 SOUTH ANITA DRIVE, SUITE 400, ORANGE, CA 92868","333 ANITA DR, STE 400, ORANGE, CA 92868",TRUE
